State,City,Station_Name,Last_Update,Latitude,Longitude,PM2.5_Min,PM2.5_Max,PM2.5_Avg,PM10_Min,PM10_Max,PM10_Avg,SO2_Min,SO2_Max,SO2_Avg,CO_Min,CO_Max,CO_Avg,OZONE_Min,OZONE_Max,OZONE_Avg,AQI_Value,Predominant_Parameter,NO2_Min,NO2_Max,NO2_Avg,Year,Month,Month_Name
Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2023-11-20 12:00:00,19.9591346,73.7788008,69.0,114.0,91.0,69.0,160.0,115.0,8.0,32.0,16.0,34.0,82.0,38.0,8.0,92.0,27.0,115.0,PM10,5.0,87.0,24.0,2023,11,November
Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2023-11-20 12:00:00,19.090337,73.014232,37.0,66.0,52.0,34.0,195.0,78.0,11.0,31.0,22.0,23.0,100.0,32.0,1.0,293.0,32.0,78.0,PM10,29.0,123.0,65.0,2023,11,November
Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",2023-11-20 12:00:00,19.1135051,73.008978,32.0,204.0,67.0,56.0,456.0,146.0,26.0,26.0,26.0,50.0,92.0,57.0,8.0,79.0,22.0,146.0,PM10,37.0,38.0,38.0,2023,11,November
Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",2023-11-20 12:00:00,19.008751,73.01662,51.0,97.0,71.0,70.0,121.0,95.0,9.0,9.0,9.0,74.0,101.0,88.0,8.0,61.0,22.0,95.0,PM10,39.0,54.0,45.0,2023,11,November
Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2023-11-20 12:00:00,19.0575752,73.0151367,54.0,85.0,66.0,60.0,99.0,81.0,7.0,87.0,30.0,10.0,52.0,20.0,7.0,187.0,35.0,81.0,PM10,44.0,44.0,44.0,2023,11,November
Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2023-11-20 12:00:00,19.02579,73.10297,79.0,236.0,102.0,82.0,159.0,113.0,7.0,21.0,13.0,20.0,90.0,30.0,1.0,117.0,5.0,113.0,PM10,33.0,122.0,75.0,2023,11,November
Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",2023-11-20 12:00:00,19.063,73.1209,115.0,192.0,144.0,64.0,99.0,80.0,52.0,108.0,78.0,18.0,38.0,33.0,1.0,168.0,11.0,144.0,PM2.5,46.0,78.0,55.0,2023,11,November
Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",2023-11-20 12:00:00,19.265594,76.761463,58.0,95.0,76.0,82.0,141.0,109.0,36.0,60.0,43.0,30.0,99.0,45.0,20.0,79.0,43.0,109.0,PM10,10.0,44.0,20.0,2023,11,November
Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2023-11-20 12:00:00,18.63673,73.82487,70.0,134.0,91.0,71.0,111.0,90.0,2.0,13.0,6.0,24.0,66.0,45.0,10.0,167.0,31.0,91.0,PM2.5,13.0,34.0,20.0,2023,11,November
Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2023-11-20 12:00:00,18.59051,73.77946,116.0,221.0,171.0,109.0,145.0,129.0,5.0,13.0,8.0,32.0,67.0,56.0,4.0,176.0,24.0,171.0,PM2.5,41.0,99.0,72.0,2023,11,November
Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2023-11-20 12:00:00,18.616318,73.765797,98.0,177.0,144.0,93.0,121.0,110.0,2.0,9.0,5.0,28.0,66.0,45.0,15.0,199.0,39.0,144.0,PM2.5,36.0,129.0,90.0,2023,11,November
Maharashtra,Pune,"Alandi, Pune - IITM",2023-11-20 12:00:00,18.675076,73.892743,84.0,272.0,178.0,82.0,150.0,121.0,7.0,18.0,12.0,34.0,67.0,43.0,1.0,35.0,7.0,178.0,PM2.5,16.0,29.0,21.0,2023,11,November
Maharashtra,Pune,"Bhosari, Pune - IITM",2023-11-20 12:00:00,18.640051,73.848956,43.0,87.0,69.0,59.0,111.0,92.0,7.0,18.0,12.0,40.0,46.0,44.0,5.0,61.0,20.0,92.0,PM10,16.0,19.0,18.0,2023,11,November
Maharashtra,Pune,"Karve Road, Pune - MPCB",2023-11-20 12:00:00,18.5011743,73.8165527,30.0,51.0,47.0,46.0,77.0,71.0,9.0,14.0,13.0,12.0,20.0,18.0,5.0,9.0,8.0,71.0,PM10,2.0,2.0,2.0,2023,11,November
Maharashtra,Pune,"Mhada Colony, Pune - IITM",2023-11-20 12:00:00,18.57304,73.927715,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2023-11-20 12:00:00,18.530085,73.849598,138.0,300.0,223.0,103.0,152.0,128.0,112.0,133.0,126.0,100.0,113.0,106.0,6.0,24.0,8.0,223.0,PM2.5,138.0,225.0,191.0,2023,11,November
Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2023-11-20 12:00:00,18.547056,73.826908,67.0,204.0,140.0,90.0,173.0,140.0,2.0,4.0,3.0,16.0,80.0,38.0,1.0,175.0,24.0,140.0,PM10,6.0,24.0,13.0,2023,11,November
Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2023-11-20 12:00:00,16.5038,74.3623,6.0,167.0,104.0,94.0,103.0,103.0,2.0,6.0,4.0,18.0,105.0,35.0,76.0,76.0,76.0,104.0,PM2.5,10.0,85.0,28.0,2023,11,November
Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",2023-11-20 12:00:00,17.6336264,75.9132495,111.0,327.0,240.0,64.0,401.0,145.0,1.0,3.0,2.0,16.0,38.0,21.0,24.0,69.0,37.0,240.0,PM2.5,13.0,92.0,30.0,2023,11,November
Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2023-11-20 12:00:00,17.65439,75.90649,56.0,80.0,71.0,81.0,111.0,96.0,7.0,12.0,8.0,6.0,89.0,21.0,10.0,64.0,38.0,96.0,PM10,13.0,103.0,30.0,2023,11,November
Maharashtra,Solapur,"Solapur, Solapur - MPCB",2023-11-20 12:00:00,17.6599188,75.9063906,29.0,48.0,44.0,67.0,107.0,99.0,39.0,48.0,45.0,22.0,78.0,41.0,34.0,55.0,35.0,99.0,PM10,49.0,58.0,56.0,2023,11,November
Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2023-11-20 12:00:00,19.26777,72.97182,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,14.0,16.0,16.0,56.0,67.0,56.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",2023-11-20 12:00:00,19.192056,72.9585188,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2023-11-20 12:00:00,19.222279,72.957979,9.0,105.0,73.0,71.0,189.0,149.0,7.0,39.0,17.0,6.0,42.0,22.0,18.0,126.0,39.0,149.0,PM10,9.0,51.0,26.0,2023,11,November
Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2023-11-20 12:00:00,19.235581,73.159121,150.0,258.0,199.0,128.0,195.0,149.0,18.0,54.0,30.0,26.0,116.0,32.0,4.0,183.0,23.0,199.0,PM2.5,20.0,91.0,47.0,2023,11,November
Maharashtra,Virar,"Bolinj, Virar - MPCB",2023-11-20 12:00:00,19.445821,72.7988231,40.0,107.0,79.0,43.0,172.0,92.0,5.0,15.0,9.0,12.0,107.0,49.0,3.0,61.0,22.0,92.0,PM10,6.0,58.0,21.0,2023,11,November
Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",2023-11-20 12:00:00,24.8207389,93.9423085,2.0,33.0,10.0,6.0,62.0,20.0,74.0,77.0,75.0,6.0,6.0,6.0,8.0,61.0,22.0,75.0,SO2,7.0,8.0,8.0,2023,11,November
Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",2023-11-20 12:00:00,25.5803419,91.8942571,11.0,217.0,62.0,18.0,203.0,92.0,24.0,27.0,25.0,13.0,88.0,28.0,5.0,22.0,16.0,92.0,PM10,8.0,43.0,20.0,2023,11,November
Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2023-11-20 12:00:00,25.5586,91.8985,3.0,32.0,20.0,4.0,25.0,16.0,15.0,21.0,17.0,5.0,18.0,9.0,1.0,1.0,1.0,20.0,PM2.5,6.0,6.0,6.0,2023,11,November
Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",2023-11-20 12:00:00,23.7176342,92.7192841,57.5,229.0,122.5,75.0,166.0,117.0,1.0,1.0,1.0,8.0,16.0,11.0,1.0,4.0,2.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Nagaland,Kohima,"PWD Juction, Kohima - NPCB",2023-11-20 12:00:00,25.6635413,94.0989878,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,22.0,78.0,41.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Odisha,Angul,"Hakimapada, Angul - OSPCB",2023-11-20 12:00:00,20.832874,85.104082,52.0,433.0,118.0,79.0,335.0,129.0,11.0,124.0,46.0,16.0,100.0,51.0,4.0,125.0,28.0,129.0,PM10,14.0,40.5,26.0,2023,11,November
Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2023-11-20 12:00:00,21.51161,86.89088,37.0,312.0,102.0,45.0,304.0,115.0,14.0,32.0,20.0,18.0,71.0,32.0,5.0,82.0,32.0,115.0,PM10,4.0,51.0,13.0,2023,11,November
Odisha,Barbil,"Forest Office, Barbil - OSPCB",2023-11-20 12:00:00,22.1166054,85.3945546,32.0,467.0,117.0,59.0,460.0,154.0,9.0,70.0,21.0,6.0,134.0,84.0,3.0,120.0,25.0,154.0,PM10,6.0,32.0,11.0,2023,11,November
Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2023-11-20 12:00:00,21.941841,86.728318,49.0,85.0,68.0,53.0,88.0,71.0,4.0,5.0,4.0,27.0,36.0,30.0,11.0,35.0,14.0,71.0,PM10,14.0,40.5,26.0,2023,11,November
Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",2023-11-20 12:00:00,20.24079,85.836784,43.0,183.0,95.0,73.0,155.0,103.0,8.0,39.0,16.0,56.0,84.0,68.0,24.0,114.0,53.0,103.0,PM10,7.0,48.0,21.0,2023,11,November
Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2023-11-20 12:00:00,20.34652,85.8163,42.0,190.0,78.0,65.0,127.0,90.0,7.0,56.0,14.0,20.0,40.0,24.0,22.0,106.0,47.0,90.0,PM10,5.0,26.0,15.0,2023,11,November
Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2023-11-20 12:00:00,22.06156703,85.47409613,67.0,159.0,93.0,117.0,404.0,162.0,25.0,33.0,29.0,13.0,24.0,18.0,10.0,19.0,11.0,162.0,PM10,4.0,8.0,6.0,2023,11,November
Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2023-11-20 12:00:00,21.8004996,83.8396977,8.0,86.0,38.0,10.0,113.0,53.0,33.0,33.0,33.0,22.0,82.0,51.0,1.0,3.0,1.0,53.0,PM10,14.0,40.5,26.0,2023,11,November
Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",2023-11-20 12:00:00,20.94185,86.1151,28.0,127.0,62.0,39.0,114.0,68.0,2.0,11.0,4.0,59.0,102.0,93.0,13.0,97.0,40.0,93.0,CO,8.0,25.0,13.0,2023,11,November
Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2023-11-20 12:00:00,20.48891,85.84768,48.0,117.0,76.0,62.0,131.0,96.0,4.0,41.0,10.0,28.0,55.0,37.0,12.0,62.0,23.0,96.0,PM10,11.0,38.0,22.0,2023,11,November
Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",2023-11-20 12:00:00,21.6439,85.599355,44.0,88.0,69.0,61.0,115.0,87.0,9.0,11.0,10.0,12.0,78.0,36.0,3.0,16.0,6.0,87.0,PM10,26.0,71.0,47.0,2023,11,November
Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2023-11-20 12:00:00,21.847279,85.416905,39.0,76.0,59.0,70.0,123.0,95.0,3.0,6.0,4.0,13.0,18.0,16.0,1.0,19.0,4.0,95.0,PM10,28.0,71.0,45.0,2023,11,November
Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2023-11-20 12:00:00,22.265816,86.174829,40.0,128.0,71.0,54.0,103.0,74.0,6.0,13.0,9.0,12.0,48.0,19.0,29.0,116.0,47.0,74.0,PM10,7.0,8.0,7.0,2023,11,November
Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2023-11-20 12:00:00,22.220833,84.809444,29.0,186.0,80.0,35.0,415.0,98.0,1.0,4.0,2.0,17.0,102.0,41.0,5.0,42.0,13.0,98.0,PM10,20.0,46.0,26.0,2023,11,November
Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",2023-11-20 12:00:00,22.245,84.88111111,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,17.0,17.0,17.0,8.0,61.0,22.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Odisha,Suakati,"OMC Colony, Suakati - OSPCB",2023-11-20 12:00:00,21.606865,85.510538,48.0,93.0,64.0,58.0,120.0,86.0,1.0,38.0,6.0,18.0,42.0,36.0,8.0,61.0,22.0,86.0,PM10,40.0,71.0,48.0,2023,11,November
Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2023-11-20 12:00:00,20.9360711,85.1707021,26.0,318.0,128.0,29.0,211.0,116.0,19.0,44.0,25.0,4.0,44.0,28.0,1.0,23.0,12.0,128.0,PM2.5,53.0,72.0,61.0,2023,11,November
Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2023-11-20 12:00:00,21.869985,85.167016,24.0,65.0,39.0,55.0,108.0,78.0,12.0,19.0,14.0,14.0,31.0,22.0,1.0,23.0,6.0,78.0,PM10,35.0,93.0,51.0,2023,11,November
Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",2023-11-20 12:00:00,11.9309,79.8027,5.0,48.0,23.0,23.0,43.0,32.0,1.0,7.0,5.0,16.0,27.0,19.0,7.0,39.0,18.0,32.0,PM10,8.0,26.0,14.0,2023,11,November
Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",2023-11-20 12:00:00,31.62,74.876512,172.0,304.0,261.0,123.0,168.0,151.0,10.0,13.0,12.0,16.0,21.0,19.0,48.0,61.0,54.0,261.0,PM2.5,37.0,41.0,39.0,2023,11,November
Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",2023-11-20 12:00:00,30.233011,74.907758,160.0,355.0,278.0,121.0,288.0,190.0,2.0,42.0,18.0,6.0,76.0,26.0,8.0,61.0,22.0,278.0,PM2.5,30.0,32.0,31.0,2023,11,November
Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",2023-11-20 12:00:00,31.321907,75.578914,152.0,319.0,226.0,124.0,293.0,144.0,13.0,38.0,20.0,25.0,104.0,55.0,14.0,64.0,24.0,226.0,PM2.5,37.0,44.0,41.0,2023,11,November
Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2023-11-20 12:00:00,30.736056,76.209694,90.0,225.0,154.0,120.0,406.0,155.0,10.0,49.0,21.0,44.0,51.0,48.0,6.0,76.0,13.0,155.0,PM10,35.0,38.0,36.0,2023,11,November
Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",2023-11-20 12:00:00,30.9028,75.8086,70.0,311.0,215.0,98.0,241.0,153.0,7.0,53.0,14.0,62.0,111.0,93.0,6.0,59.0,10.0,215.0,PM2.5,28.0,59.0,38.0,2023,11,November
Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",2023-11-20 12:00:00,30.649961,76.331442,92.0,281.0,190.0,90.0,156.0,127.0,5.0,29.0,16.0,18.0,41.0,35.0,39.0,41.0,40.0,190.0,PM2.5,38.0,39.0,39.0,2023,11,November
Punjab,Patiala,"Model Town, Patiala - PPCB",2023-11-20 12:00:00,30.349388,76.366642,89.0,275.0,187.0,103.0,175.0,143.0,1.0,45.0,16.0,18.0,62.0,36.0,33.0,53.0,35.0,187.0,PM2.5,36.0,49.0,44.0,2023,11,November
Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",2023-11-20 12:00:00,31.0325454,76.5623046,91.0,268.0,157.0,71.0,460.0,236.0,3.0,6.0,4.0,41.0,101.0,61.0,8.0,61.0,22.0,236.0,PM10,14.0,40.5,26.0,2023,11,November
Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2023-11-20 12:00:00,26.470859,74.646594,89.0,253.0,151.0,97.0,182.0,133.0,14.0,17.0,15.0,16.0,70.0,31.0,6.0,78.0,21.0,151.0,PM2.5,18.0,82.0,39.0,2023,11,November
Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",2023-11-20 12:00:00,27.554793,76.611536,84.0,216.0,114.0,79.0,155.0,102.0,10.0,47.0,30.0,32.0,105.0,69.0,8.0,63.0,16.0,114.0,PM2.5,48.0,72.0,59.0,2023,11,November
Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",2023-11-20 12:00:00,23.55519,74.44001,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,42.0,105.0,56.0,11.0,175.0,97.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2023-11-20 12:00:00,25.106006,76.469948,154.0,332.0,241.0,120.0,199.0,151.0,7.0,40.0,13.0,30.0,48.0,40.0,29.0,185.0,48.0,241.0,PM2.5,21.0,44.0,32.0,2023,11,November
Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2023-11-20 12:00:00,25.747299,71.393989,57.5,229.0,122.5,109.0,227.0,133.0,3.0,15.0,7.0,22.0,112.0,27.0,13.0,180.0,178.0,178.0,OZONE,8.0,119.0,22.0,2023,11,November
Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2023-11-20 12:00:00,27.215415,77.50873,89.0,363.0,224.0,101.0,400.0,178.0,4.0,11.0,7.0,63.0,128.0,107.0,21.0,29.0,22.0,224.0,PM2.5,94.0,140.0,117.0,2023,11,November
Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2023-11-20 12:00:00,25.339605,74.618883,183.0,342.0,268.0,108.0,222.0,145.0,1.0,19.0,8.0,36.0,104.0,49.0,13.0,142.0,52.0,268.0,PM2.5,20.0,126.0,42.0,2023,11,November
Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",2023-11-20 12:00:00,28.194909,76.862296,184.0,368.0,299.0,150.0,414.0,283.0,1.0,40.0,21.0,22.0,66.0,41.0,8.0,72.0,19.0,299.0,PM2.5,13.0,43.0,19.0,2023,11,November
Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",2023-11-20 12:00:00,28.018792,73.292658,149.0,500.0,336.0,126.0,500.0,306.0,4.0,15.0,8.0,40.0,129.0,85.0,10.0,133.0,41.0,336.0,PM2.5,21.0,81.0,41.0,2023,11,November
Rajasthan,Bundi,"New Colony, Bundi - RSPCB",2023-11-20 12:00:00,25.435774,75.644272,187.0,324.0,257.0,127.0,483.0,199.0,4.0,33.0,8.0,30.0,114.0,39.0,5.0,204.0,87.0,257.0,PM2.5,7.0,138.0,30.0,2023,11,November
Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2023-11-20 12:00:00,24.892047,74.623527,91.0,348.0,244.0,108.0,489.0,195.0,2.0,108.0,18.0,52.0,118.0,90.0,6.0,98.0,30.0,244.0,PM2.5,23.0,124.0,64.0,2023,11,November
Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2023-11-20 12:00:00,28.296139,74.961696,121.0,382.0,270.0,102.0,352.0,171.0,10.0,23.0,16.0,28.0,88.0,59.0,4.0,201.0,54.0,270.0,PM2.5,17.0,97.0,45.0,2023,11,November
Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2023-11-20 12:00:00,26.895552,76.334753,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,66.0,90.0,80.0,72.0,170.0,91.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2023-11-20 12:00:00,26.699557,77.898881,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,40.0,63.0,56.0,126.0,197.0,167.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2023-11-20 12:00:00,23.837789,73.714926,243.0,362.0,312.0,115.0,191.0,140.0,3.0,10.0,5.0,36.0,70.0,41.0,12.0,54.0,27.0,312.0,PM2.5,19.0,33.0,25.0,2023,11,November
Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",2023-11-20 12:00:00,29.61075,74.283608,233.0,500.0,394.0,187.0,500.0,389.0,10.0,16.0,12.0,45.0,108.0,83.0,7.0,51.0,13.0,394.0,PM2.5,15.0,32.0,22.0,2023,11,November
Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",2023-11-20 12:00:00,26.902909,75.836858,142.0,302.0,227.0,107.0,158.0,124.0,14.0,19.0,16.0,32.0,101.0,47.0,13.0,153.0,95.0,227.0,PM2.5,25.0,189.0,64.0,2023,11,November
Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",2023-11-20 12:00:00,26.843698,75.766894,98.0,317.0,192.0,109.0,397.0,180.0,3.0,6.0,4.0,33.0,140.0,87.0,4.0,127.0,75.0,192.0,PM2.5,13.0,153.0,42.0,2023,11,November
Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",2023-11-20 12:00:00,26.9164092,75.7994901,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,34.0,108.0,54.0,11.0,148.0,88.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",2023-11-20 12:00:00,26.786682,75.827928,87.0,311.0,206.0,84.0,219.0,142.0,8.0,13.0,10.0,28.0,111.0,45.0,77.0,104.0,80.0,206.0,PM2.5,14.0,179.0,59.0,2023,11,November
Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",2023-11-20 12:00:00,26.960669,75.771817,91.0,332.0,168.0,107.0,231.0,141.0,11.0,27.0,14.0,27.0,110.0,47.0,15.0,225.0,165.0,168.0,PM2.5,2.0,62.0,22.0,2023,11,November
Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",2023-11-20 12:00:00,26.9502929,75.730943,187.0,324.0,257.0,142.0,246.0,167.0,12.0,22.0,16.0,8.0,130.0,43.0,14.0,197.0,146.0,257.0,PM2.5,17.0,178.0,50.0,2023,11,November
Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",2023-11-20 12:00:00,26.912329,70.909168,101.0,320.0,210.0,134.0,291.0,184.0,5.0,12.0,8.0,16.0,56.0,40.0,76.0,232.0,105.0,210.0,PM2.5,12.0,49.0,25.0,2023,11,November
Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",2023-11-20 12:00:00,25.344694,72.626208,150.0,325.0,235.0,118.0,395.0,207.0,6.0,15.0,9.0,40.0,149.0,56.0,18.0,214.0,81.0,235.0,PM2.5,16.0,158.0,65.0,2023,11,November
Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",2023-11-20 12:00:00,24.588397,76.172782,158.0,348.0,262.0,113.0,268.0,162.0,4.0,11.0,7.0,32.0,104.0,45.0,6.0,132.0,66.0,262.0,PM2.5,11.0,106.0,35.0,2023,11,November
Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",2023-11-20 12:00:00,28.108988,75.386577,57.0,334.0,204.0,65.0,225.0,149.0,3.0,8.0,6.0,22.0,90.0,71.0,2.0,208.0,151.0,204.0,PM2.5,20.0,142.0,76.0,2023,11,November
Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",2023-11-20 12:00:00,26.268249,73.0193853,84.0,325.0,240.0,143.0,249.0,181.0,2.0,32.0,18.0,24.0,92.0,70.0,48.0,195.0,75.0,240.0,PM2.5,14.0,40.5,26.0,2023,11,November
Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",2023-11-20 12:00:00,26.29581,73.082283,100.0,261.0,192.0,160.0,234.0,196.0,6.0,73.0,8.0,24.0,84.0,39.0,8.0,175.0,59.0,196.0,PM10,12.0,143.0,48.0,2023,11,November
Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",2023-11-20 12:00:00,26.215415,73.070156,87.0,301.0,168.0,87.0,326.0,161.0,5.0,17.0,10.0,20.0,74.0,36.0,13.0,224.0,67.0,168.0,PM2.5,8.0,111.0,41.0,2023,11,November
Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",2023-11-20 12:00:00,26.358805,73.047444,108.0,223.0,164.0,119.0,201.0,143.0,8.0,18.0,11.0,16.0,34.0,31.0,63.0,189.0,94.0,164.0,PM2.5,14.0,61.0,22.0,2023,11,November
Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2023-11-20 12:00:00,26.253384,72.976571,57.5,229.0,122.5,75.0,166.0,117.0,7.0,18.0,12.0,53.0,60.0,59.0,62.0,81.0,62.0,137.0,Unknown,14.0,40.5,26.0,2023,11,November
Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",2023-11-20 12:00:00,26.506177,77.025989,56.0,122.0,88.0,65.0,104.0,87.0,7.0,18.0,12.0,44.0,96.0,54.0,10.0,39.0,20.0,88.0,PM2.5,24.0,93.0,43.0,2023,11,November
Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",2023-11-20 12:00:00,25.16409,75.858137,224.0,357.0,320.0,147.0,233.0,185.0,2.0,55.0,12.0,38.0,114.0,54.0,2.0,182.0,15.0,320.0,PM2.5,24.0,139.0,70.0,2023,11,November
Rajasthan,Kota,"Nayapura, Kota - RSPCB",2023-11-20 12:00:00,25.196024,75.855668,227.0,359.0,303.0,134.0,282.0,163.0,11.0,18.0,15.0,34.0,108.0,60.0,1.0,184.0,37.0,303.0,PM2.5,30.0,142.0,73.0,2023,11,November
Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2023-11-20 12:00:00,25.14389,75.821256,309.0,423.0,357.0,177.0,281.0,214.0,9.0,52.0,18.0,6.0,86.0,49.0,21.0,128.0,57.0,357.0,PM2.5,36.0,231.0,109.0,2023,11,November
Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2023-11-20 12:00:00,27.213494,73.734444,139.0,317.0,213.0,122.0,332.0,179.0,4.0,11.0,7.0,42.0,75.0,51.0,49.0,96.0,63.0,213.0,PM2.5,20.0,62.0,31.0,2023,11,November
